signal_time,coin,tier,regime,hold_h,outcome,pnl_pct,lev_pnl,leverage,is_new
2024-03-12 02:00:00,SOLUSDT,B,TRENDING,24,STOP,-6.245,-24.979,4,False
2024-03-12 12:00:00,AVAXUSDT,B,TRENDING,4,TARGET,9.412,28.236,3,False
2024-03-12 12:00:00,AVAXUSDT,B,TRENDING,12,TARGET,9.412,28.236,3,False
2024-03-12 12:00:00,AVAXUSDT,B,TRENDING,24,TARGET,9.412,28.236,3,False
2024-03-12 13:00:00,INJUSDT,B,TRENDING,4,OPEN,4.122,4.122,1,True
2024-03-12 13:00:00,INJUSDT,B,TRENDING,12,OPEN,1.704,1.704,1,True
2024-03-12 13:00:00,INJUSDT,B,TRENDING,24,OPEN,-0.382,-0.382,1,True
2024-03-13 00:00:00,ARBUSDT,B,TRENDING,4,OPEN,4.185,8.369,2,False
2024-03-13 00:00:00,ARBUSDT,B,TRENDING,12,OPEN,3.335,6.671,2,False
2024-03-13 00:00:00,ARBUSDT,B,TRENDING,24,OPEN,1.845,3.689,2,False
2024-03-13 00:00:00,NEARUSDT,B,TRENDING,4,OPEN,-4.204,-4.204,1,True
2024-03-13 00:00:00,NEARUSDT,B,TRENDING,12,OPEN,-7.226,-7.226,1,True
2024-03-13 00:00:00,NEARUSDT,B,TRENDING,24,OPEN,-4.712,-4.712,1,True
2024-03-14 08:00:00,APTUSDT,A,RANGING,4,OPEN,-5.284,-10.567,2,True
2024-03-14 08:00:00,APTUSDT,A,RANGING,12,OPEN,0.09,0.181,2,True
2024-03-14 08:00:00,APTUSDT,A,RANGING,24,STOP,-8.728,-17.456,2,True
2024-03-15 01:00:00,AVAXUSDT,B,TRENDING,4,OPEN,-1.032,-3.095,3,False
2024-03-15 01:00:00,AVAXUSDT,B,TRENDING,12,STOP,-7.532,-22.595,3,False
2024-03-15 01:00:00,AVAXUSDT,B,TRENDING,24,STOP,-7.532,-22.595,3,False
2024-03-18 07:00:00,LINKUSDT,A,RANGING,4,OPEN,-0.07,-0.42,6,True
2024-03-18 07:00:00,LINKUSDT,A,RANGING,12,STOP,-3.861,-23.169,6,True
2024-03-18 07:00:00,LINKUSDT,A,RANGING,24,STOP,-3.861,-23.169,6,True
2024-03-18 07:00:00,DOTUSDT,A,RANGING,4,OPEN,-2.435,-9.74,4,True
2024-03-18 07:00:00,DOTUSDT,A,RANGING,12,STOP,-5.234,-20.937,4,True
2024-03-18 07:00:00,DOTUSDT,A,RANGING,24,STOP,-5.234,-20.937,4,True
2024-03-21 10:00:00,BNBUSDT,B,RANGING,4,OPEN,0.47,2.822,6,False
2024-03-21 10:00:00,BNBUSDT,B,RANGING,12,OPEN,0.599,3.593,6,False
2024-03-21 10:00:00,BNBUSDT,B,RANGING,24,OPEN,0.269,1.612,6,False
2024-03-21 13:00:00,LINKUSDT,A,RANGING,4,OPEN,0.089,0.536,6,True
2024-03-21 13:00:00,LINKUSDT,A,RANGING,12,OPEN,-0.256,-1.536,6,True
2024-03-21 13:00:00,LINKUSDT,A,RANGING,24,STOP,-3.998,-23.989,6,True
2024-03-23 09:00:00,LTCUSDT,B,RANGING,4,OPEN,-0.47,-2.352,5,True
2024-03-23 09:00:00,LTCUSDT,B,RANGING,12,OPEN,-1.704,-8.52,5,True
2024-03-23 09:00:00,LTCUSDT,B,RANGING,24,OPEN,1.074,5.372,5,True
2024-03-25 00:00:00,NEARUSDT,A,RANGING,4,OPEN,0.462,0.923,2,True
2024-03-25 00:00:00,NEARUSDT,A,RANGING,12,OPEN,4.516,9.033,2,True
2024-03-25 00:00:00,NEARUSDT,A,RANGING,24,OPEN,8.655,17.311,2,True
2024-03-25 00:00:00,OPUSDT,B,RANGING,4,OPEN,1.793,8.964,5,True
2024-03-25 00:00:00,OPUSDT,B,RANGING,12,OPEN,1.782,8.911,5,True
2024-03-25 00:00:00,OPUSDT,B,RANGING,24,OPEN,3.396,16.978,5,True
2024-03-28 06:00:00,LTCUSDT,B,RANGING,4,OPEN,-1.049,-6.293,6,True
2024-03-28 06:00:00,LTCUSDT,B,RANGING,12,OPEN,-2.594,-15.564,6,True
2024-03-28 06:00:00,LTCUSDT,B,RANGING,24,OPEN,-0.592,-3.555,6,True
2024-03-28 22:00:00,AVAXUSDT,B,RANGING,4,OPEN,-0.937,-13.119,14,False
2024-03-28 22:00:00,AVAXUSDT,B,RANGING,12,STOP,-1.94,-27.164,14,False
2024-03-28 22:00:00,AVAXUSDT,B,RANGING,24,STOP,-1.94,-27.164,14,False
2024-03-29 14:00:00,SOLUSDT,A,RANGING,4,TARGET,1.671,31.754,19,False
2024-03-29 14:00:00,SOLUSDT,A,RANGING,12,TARGET,1.671,31.754,19,False
2024-03-29 14:00:00,SOLUSDT,A,RANGING,24,TARGET,1.671,31.754,19,False
2024-03-29 20:00:00,SOLUSDT,A,RANGING,4,OPEN,-0.374,-1.869,5,False
2024-03-29 20:00:00,SOLUSDT,A,RANGING,12,OPEN,1.707,8.536,5,False
2024-03-29 20:00:00,SOLUSDT,A,RANGING,24,OPEN,1.806,9.031,5,False
2024-03-29 21:00:00,APTUSDT,A,RANGING,4,OPEN,1.969,15.749,8,True
2024-03-29 21:00:00,APTUSDT,A,RANGING,12,OPEN,-1.214,-9.71,8,True
2024-03-29 21:00:00,APTUSDT,A,RANGING,24,STOP,-3.271,-26.168,8,True
2024-03-30 02:00:00,ATOMUSDT,A,RANGING,4,OPEN,-0.806,-4.836,6,True
2024-03-30 02:00:00,ATOMUSDT,A,RANGING,12,OPEN,-1.498,-8.988,6,True
2024-03-30 02:00:00,ATOMUSDT,A,RANGING,24,OPEN,-3.071,-18.424,6,True
2024-03-30 03:00:00,OPUSDT,A,RANGING,4,OPEN,-1.552,-6.208,4,True
2024-03-30 03:00:00,OPUSDT,A,RANGING,12,OPEN,-1.719,-6.878,4,True
2024-03-30 03:00:00,OPUSDT,A,RANGING,24,OPEN,-1.284,-5.135,4,True
2024-03-31 13:00:00,DOTUSDT,B,RANGING,4,OPEN,-0.125,-1.252,10,True
2024-03-31 13:00:00,DOTUSDT,B,RANGING,12,OPEN,0.75,7.501,10,True
2024-03-31 13:00:00,DOTUSDT,B,RANGING,24,STOP,-2.678,-26.78,10,True
2024-03-31 14:00:00,NEARUSDT,A,RANGING,4,OPEN,-1.773,-14.18,8,True
2024-03-31 14:00:00,NEARUSDT,A,RANGING,12,STOP,-3.149,-25.193,8,True
2024-03-31 14:00:00,NEARUSDT,A,RANGING,24,STOP,-3.149,-25.193,8,True
2024-03-31 14:00:00,APTUSDT,B,RANGING,4,OPEN,0.223,1.787,8,True
2024-03-31 14:00:00,APTUSDT,B,RANGING,12,TARGET,4.055,32.438,8,True
2024-03-31 14:00:00,APTUSDT,B,RANGING,24,TARGET,4.055,32.438,8,True
2024-03-31 15:00:00,LTCUSDT,A,RANGING,4,TARGET,1.908,32.441,17,True
2024-03-31 15:00:00,LTCUSDT,A,RANGING,12,TARGET,1.908,32.441,17,True
2024-03-31 15:00:00,LTCUSDT,A,RANGING,24,TARGET,1.908,32.441,17,True
2024-04-03 06:00:00,NEARUSDT,B,TRENDING,4,OPEN,-2.036,-2.036,1,True
2024-04-03 06:00:00,NEARUSDT,B,TRENDING,12,OPEN,-3.919,-3.919,1,True
2024-04-03 06:00:00,NEARUSDT,B,TRENDING,24,OPEN,-1.072,-1.072,1,True
2024-04-04 09:00:00,ATOMUSDT,A,RANGING,4,OPEN,-0.123,-0.615,5,True
2024-04-04 09:00:00,ATOMUSDT,A,RANGING,12,OPEN,-0.924,-4.618,5,True
2024-04-04 09:00:00,ATOMUSDT,A,RANGING,24,OPEN,-3.604,-18.022,5,True
2024-04-12 04:00:00,BNBUSDT,A,RANGING,4,OPEN,-0.635,-3.173,5,False
2024-04-12 04:00:00,BNBUSDT,A,RANGING,12,STOP,-4.976,-24.878,5,False
2024-04-12 04:00:00,BNBUSDT,A,RANGING,24,STOP,-4.976,-24.878,5,False
2024-04-18 11:00:00,LTCUSDT,B,RANGING,4,OPEN,-1.261,-7.567,6,True
2024-04-18 11:00:00,LTCUSDT,B,RANGING,12,STOP,-3.873,-23.24,6,True
2024-04-18 11:00:00,LTCUSDT,B,RANGING,24,STOP,-3.873,-23.24,6,True
2024-04-20 06:00:00,NEARUSDT,A,RANGING,4,OPEN,-1.747,-6.987,4,True
2024-04-20 06:00:00,NEARUSDT,A,RANGING,12,OPEN,6.117,24.468,4,True
2024-04-20 06:00:00,NEARUSDT,A,RANGING,24,TARGET,7.748,30.99,4,True
2024-04-20 14:00:00,INJUSDT,A,RANGING,4,OPEN,2.05,10.248,5,True
2024-04-20 14:00:00,INJUSDT,A,RANGING,12,OPEN,2.368,11.841,5,True
2024-04-20 14:00:00,INJUSDT,A,RANGING,24,OPEN,-2.092,-10.459,5,True
2024-04-22 00:00:00,DOTUSDT,B,RANGING,4,TARGET,4.41,35.28,8,True
2024-04-22 00:00:00,DOTUSDT,B,RANGING,12,TARGET,4.41,35.28,8,True
2024-04-22 00:00:00,DOTUSDT,B,RANGING,24,TARGET,4.41,35.28,8,True
2024-04-22 00:00:00,BNBUSDT,B,RANGING,4,OPEN,3.182,22.273,7,False
2024-04-22 00:00:00,BNBUSDT,B,RANGING,12,OPEN,1.771,12.395,7,False
2024-04-22 00:00:00,BNBUSDT,B,RANGING,24,OPEN,2.713,18.989,7,False
2024-04-22 01:00:00,LTCUSDT,A,RANGING,4,OPEN,-0.813,-4.88,6,True
2024-04-22 01:00:00,LTCUSDT,A,RANGING,12,OPEN,-0.661,-3.967,6,True
2024-04-22 01:00:00,LTCUSDT,A,RANGING,24,OPEN,-1.094,-6.565,6,True
2024-04-26 12:00:00,LTCUSDT,A,RANGING,4,OPEN,-0.183,-0.732,4,True
2024-04-26 12:00:00,LTCUSDT,A,RANGING,12,OPEN,-0.989,-3.956,4,True
2024-04-26 12:00:00,LTCUSDT,A,RANGING,24,OPEN,-3.861,-15.445,4,True
2024-04-29 13:00:00,AVAXUSDT,A,TRENDING,4,OPEN,-1.146,-3.437,3,False
2024-04-29 13:00:00,AVAXUSDT,A,TRENDING,12,OPEN,-0.52,-1.56,3,False
2024-04-29 13:00:00,AVAXUSDT,A,TRENDING,24,STOP,-6.793,-20.378,3,False
2024-05-01 12:00:00,ARBUSDT,B,TRENDING,4,OPEN,2.391,9.564,4,False
2024-05-01 12:00:00,ARBUSDT,B,TRENDING,12,OPEN,-1.267,-5.067,4,False
2024-05-01 12:00:00,ARBUSDT,B,TRENDING,24,OPEN,0.67,2.679,4,False
2024-05-01 12:00:00,OPUSDT,B,TRENDING,4,OPEN,2.576,10.303,4,True
2024-05-01 12:00:00,OPUSDT,B,TRENDING,12,TARGET,8.802,35.207,4,True
2024-05-01 12:00:00,OPUSDT,B,TRENDING,24,TARGET,8.802,35.207,4,True
2024-05-02 16:00:00,OPUSDT,A,RANGING,4,OPEN,2.836,11.346,4,True
2024-05-02 16:00:00,OPUSDT,A,RANGING,12,OPEN,2.046,8.185,4,True
2024-05-02 16:00:00,OPUSDT,A,RANGING,24,OPEN,0.044,0.175,4,True
2024-05-05 00:00:00,AVAXUSDT,B,TRENDING,4,OPEN,-1.362,-5.446,4,False
2024-05-05 00:00:00,AVAXUSDT,B,TRENDING,12,OPEN,-0.731,-2.925,4,False
2024-05-05 00:00:00,AVAXUSDT,B,TRENDING,24,OPEN,-0.798,-3.192,4,False
2024-05-06 08:00:00,DOTUSDT,B,TRENDING,4,STOP,-1.477,-29.535,20,True
2024-05-06 08:00:00,DOTUSDT,B,TRENDING,12,STOP,-1.477,-29.535,20,True
2024-05-06 08:00:00,DOTUSDT,B,TRENDING,24,STOP,-1.477,-29.535,20,True
2024-05-06 08:00:00,ETHUSDT,B,TRENDING,4,STOP,-1.413,-29.666,21,False
2024-05-06 08:00:00,ETHUSDT,B,TRENDING,12,STOP,-1.413,-29.666,21,False
2024-05-06 08:00:00,ETHUSDT,B,TRENDING,24,STOP,-1.413,-29.666,21,False
2024-05-08 19:00:00,BNBUSDT,B,TRENDING,4,OPEN,-0.005,-0.067,13,False
2024-05-08 19:00:00,BNBUSDT,B,TRENDING,12,OPEN,1.32,17.155,13,False
2024-05-08 19:00:00,BNBUSDT,B,TRENDING,24,TARGET,2.608,33.904,13,False
2024-05-09 04:00:00,NEARUSDT,A,TRENDING,4,OPEN,-4.009,-12.026,3,True
2024-05-09 04:00:00,NEARUSDT,A,TRENDING,12,OPEN,-1.068,-3.205,3,True
2024-05-09 04:00:00,NEARUSDT,A,TRENDING,24,OPEN,4.219,12.658,3,True
2024-05-09 15:00:00,BNBUSDT,B,TRENDING,4,OPEN,0.39,8.584,22,False
2024-05-09 15:00:00,BNBUSDT,B,TRENDING,12,OPEN,-0.043,-0.941,22,False
2024-05-09 15:00:00,BNBUSDT,B,TRENDING,24,STOP,-1.351,-29.72,22,False
2024-05-10 12:00:00,INJUSDT,B,TRENDING,4,OPEN,-2.736,-5.473,2,True
2024-05-10 12:00:00,INJUSDT,B,TRENDING,12,OPEN,-5.415,-10.83,2,True
2024-05-10 12:00:00,INJUSDT,B,TRENDING,24,OPEN,-6.985,-13.97,2,True
2024-05-14 11:00:00,LTCUSDT,B,TRENDING,4,STOP,-1.438,-28.766,20,True
2024-05-14 11:00:00,LTCUSDT,B,TRENDING,12,STOP,-1.438,-28.766,20,True
2024-05-14 11:00:00,LTCUSDT,B,TRENDING,24,STOP,-1.438,-28.766,20,True
2024-05-14 12:00:00,AVAXUSDT,A,TRENDING,4,OPEN,-0.121,-1.696,14,False
2024-05-14 12:00:00,AVAXUSDT,A,TRENDING,12,STOP,-1.93,-27.016,14,False
2024-05-14 12:00:00,AVAXUSDT,A,TRENDING,24,STOP,-1.93,-27.016,14,False
2024-05-14 12:00:00,NEARUSDT,A,TRENDING,4,STOP,-0.697,-37.632,54,True
2024-05-14 12:00:00,NEARUSDT,A,TRENDING,12,STOP,-0.697,-37.632,54,True
2024-05-14 12:00:00,NEARUSDT,A,TRENDING,24,STOP,-0.697,-37.632,54,True
2024-05-18 00:00:00,LINKUSDT,B,TRENDING,4,OPEN,0.673,8.077,12,True
2024-05-18 00:00:00,LINKUSDT,B,TRENDING,12,OPEN,1.136,13.629,12,True
2024-05-18 00:00:00,LINKUSDT,B,TRENDING,24,OPEN,0.901,10.816,12,True
2024-05-18 00:00:00,ARBUSDT,B,TRENDING,4,OPEN,-0.464,-1.857,4,False
2024-05-18 00:00:00,ARBUSDT,B,TRENDING,12,OPEN,-1.616,-6.464,4,False
2024-05-18 00:00:00,ARBUSDT,B,TRENDING,24,OPEN,-0.103,-0.413,4,False
2024-05-18 00:00:00,AVAXUSDT,B,TRENDING,4,OPEN,0.151,1.057,7,False
2024-05-18 00:00:00,AVAXUSDT,B,TRENDING,12,OPEN,-0.588,-4.116,7,False
2024-05-18 00:00:00,AVAXUSDT,B,TRENDING,24,OPEN,0.853,5.968,7,False
2024-05-20 00:00:00,ATOMUSDT,A,RANGING,4,OPEN,-0.689,-11.708,17,True
2024-05-20 00:00:00,ATOMUSDT,A,RANGING,12,OPEN,-0.592,-10.059,17,True
2024-05-20 00:00:00,ATOMUSDT,A,RANGING,24,TARGET,1.939,32.968,17,True
2024-05-20 00:00:00,ARBUSDT,A,RANGING,4,TARGET,1.493,31.36,21,False
2024-05-20 00:00:00,ARBUSDT,A,RANGING,12,TARGET,1.493,31.36,21,False
2024-05-20 00:00:00,ARBUSDT,A,RANGING,24,TARGET,1.493,31.36,21,False
2024-05-24 03:00:00,APTUSDT,B,TRENDING,4,OPEN,-1.815,-3.631,2,True
2024-05-24 03:00:00,APTUSDT,B,TRENDING,12,OPEN,-1.827,-3.653,2,True
2024-05-24 03:00:00,APTUSDT,B,TRENDING,24,OPEN,0.515,1.029,2,True
2024-05-25 04:00:00,LTCUSDT,B,RANGING,4,OPEN,0.123,2.458,20,True
2024-05-25 04:00:00,LTCUSDT,B,RANGING,12,OPEN,-0.661,-13.223,20,True
2024-05-25 04:00:00,LTCUSDT,B,RANGING,24,OPEN,-0.907,-18.138,20,True
2024-05-25 04:00:00,NEARUSDT,A,RANGING,4,OPEN,0.466,8.847,19,True
2024-05-25 04:00:00,NEARUSDT,A,RANGING,12,TARGET,1.675,31.819,19,True
2024-05-25 04:00:00,NEARUSDT,A,RANGING,24,TARGET,1.675,31.819,19,True
2024-05-25 04:00:00,ATOMUSDT,A,RANGING,4,OPEN,0.09,0.899,10,True
2024-05-25 04:00:00,ATOMUSDT,A,RANGING,12,OPEN,-0.24,-2.399,10,True
2024-05-25 04:00:00,ATOMUSDT,A,RANGING,24,OPEN,-0.581,-5.814,10,True
2024-05-25 11:00:00,NEARUSDT,A,RANGING,4,OPEN,0.233,2.561,11,True
2024-05-25 11:00:00,NEARUSDT,A,RANGING,12,TARGET,2.978,32.76,11,True
2024-05-25 11:00:00,NEARUSDT,A,RANGING,24,TARGET,2.978,32.76,11,True
2024-05-26 02:00:00,LINKUSDT,A,TRENDING,4,OPEN,-2.098,-8.391,4,True
2024-05-26 02:00:00,LINKUSDT,A,TRENDING,12,OPEN,-3.556,-14.223,4,True
2024-05-26 02:00:00,LINKUSDT,A,TRENDING,24,OPEN,-4.141,-16.565,4,True
2024-05-27 02:00:00,OPUSDT,B,RANGING,4,OPEN,-0.645,-3.868,6,True
2024-05-27 02:00:00,OPUSDT,B,RANGING,12,OPEN,1.487,8.923,6,True
2024-05-27 02:00:00,OPUSDT,B,RANGING,24,STOP,-3.988,-23.928,6,True
2024-05-27 11:00:00,SOLUSDT,A,RANGING,4,OPEN,1.54,12.321,8,False
2024-05-27 11:00:00,SOLUSDT,A,RANGING,12,OPEN,-0.246,-1.971,8,False
2024-05-27 11:00:00,SOLUSDT,A,RANGING,24,OPEN,0.714,5.709,8,False
2024-05-28 00:00:00,INJUSDT,A,RANGING,4,STOP,-0.485,-48.527,100,True
2024-05-28 00:00:00,INJUSDT,A,RANGING,12,STOP,-0.485,-48.527,100,True
2024-05-28 00:00:00,INJUSDT,A,RANGING,24,STOP,-0.485,-48.527,100,True
2024-05-28 00:00:00,ATOMUSDT,A,RANGING,4,STOP,-1.819,-27.283,15,True
2024-05-28 00:00:00,ATOMUSDT,A,RANGING,12,STOP,-1.819,-27.283,15,True
2024-05-28 00:00:00,ATOMUSDT,A,RANGING,24,STOP,-1.819,-27.283,15,True
2024-05-28 00:00:00,AVAXUSDT,B,RANGING,4,STOP,-0.744,-36.473,49,False
2024-05-28 00:00:00,AVAXUSDT,B,RANGING,12,STOP,-0.744,-36.473,49,False
2024-05-28 00:00:00,AVAXUSDT,B,RANGING,24,STOP,-0.744,-36.473,49,False
2024-05-28 00:00:00,APTUSDT,A,RANGING,4,STOP,-2.215,-26.585,12,True
2024-05-28 00:00:00,APTUSDT,A,RANGING,12,STOP,-2.215,-26.585,12,True
2024-05-28 00:00:00,APTUSDT,A,RANGING,24,STOP,-2.215,-26.585,12,True
2024-05-31 00:00:00,MATICUSDT,B,RANGING,4,OPEN,-0.898,-10.774,12,False
2024-05-31 00:00:00,MATICUSDT,B,RANGING,12,OPEN,-0.34,-4.08,12,False
2024-05-31 00:00:00,MATICUSDT,B,RANGING,24,STOP,-2.276,-27.314,12,False
2024-05-31 00:00:00,LTCUSDT,A,RANGING,4,OPEN,-0.536,-10.729,20,True
2024-05-31 00:00:00,LTCUSDT,A,RANGING,12,OPEN,-1.118,-22.355,20,True
2024-05-31 00:00:00,LTCUSDT,A,RANGING,24,STOP,-1.483,-29.654,20,True
2024-05-31 00:00:00,NEARUSDT,B,RANGING,4,OPEN,-0.854,-11.101,13,True
2024-05-31 00:00:00,NEARUSDT,B,RANGING,12,STOP,-2.07,-26.905,13,True
2024-05-31 00:00:00,NEARUSDT,B,RANGING,24,STOP,-2.07,-26.905,13,True
2024-05-31 00:00:00,APTUSDT,A,RANGING,4,OPEN,-0.621,-3.724,6,True
2024-05-31 00:00:00,APTUSDT,A,RANGING,12,OPEN,-0.762,-4.572,6,True
2024-05-31 00:00:00,APTUSDT,A,RANGING,24,OPEN,-0.468,-2.81,6,True
2024-05-31 20:00:00,LINKUSDT,B,RANGING,4,OPEN,-0.987,-3.949,4,True
2024-05-31 20:00:00,LINKUSDT,B,RANGING,12,OPEN,0.237,0.947,4,True
2024-05-31 20:00:00,LINKUSDT,B,RANGING,24,OPEN,-0.056,-0.223,4,True
2024-05-31 23:00:00,APTUSDT,B,RANGING,4,OPEN,-0.612,-6.727,11,True
2024-05-31 23:00:00,APTUSDT,B,RANGING,12,OPEN,-0.797,-8.771,11,True
2024-05-31 23:00:00,APTUSDT,B,RANGING,24,OPEN,-0.305,-3.36,11,True
2024-05-31 23:00:00,LTCUSDT,A,RANGING,4,OPEN,0.181,2.528,14,True
2024-05-31 23:00:00,LTCUSDT,A,RANGING,12,OPEN,0.361,5.051,14,True
2024-05-31 23:00:00,LTCUSDT,A,RANGING,24,OPEN,0.06,0.846,14,True
2024-05-31 23:00:00,NEARUSDT,B,RANGING,4,OPEN,-0.681,-6.13,9,True
2024-05-31 23:00:00,NEARUSDT,B,RANGING,12,OPEN,-0.254,-2.283,9,True
2024-05-31 23:00:00,NEARUSDT,B,RANGING,24,OPEN,1.622,14.594,9,True
2024-05-31 23:00:00,INJUSDT,A,RANGING,4,OPEN,0.08,2.075,26,True
2024-05-31 23:00:00,INJUSDT,A,RANGING,12,STOP,-1.175,-30.561,26,True
2024-05-31 23:00:00,INJUSDT,A,RANGING,24,STOP,-1.175,-30.561,26,True
2024-06-01 21:00:00,SOLUSDT,B,RANGING,4,STOP,-0.359,-35.911,100,False
2024-06-01 21:00:00,SOLUSDT,B,RANGING,12,STOP,-0.359,-35.911,100,False
2024-06-01 21:00:00,SOLUSDT,B,RANGING,24,STOP,-0.359,-35.911,100,False
2024-06-01 21:00:00,ETHUSDT,A,RANGING,4,OPEN,-0.462,-9.7,21,False
2024-06-01 21:00:00,ETHUSDT,A,RANGING,12,STOP,-1.399,-29.379,21,False
2024-06-01 21:00:00,ETHUSDT,A,RANGING,24,STOP,-1.399,-29.379,21,False
2024-06-01 21:00:00,ARBUSDT,B,RANGING,4,OPEN,-0.539,-9.166,17,False
2024-06-01 21:00:00,ARBUSDT,B,RANGING,12,STOP,-1.633,-27.754,17,False
2024-06-01 21:00:00,ARBUSDT,B,RANGING,24,STOP,-1.633,-27.754,17,False
2024-06-03 00:00:00,ATOMUSDT,A,RANGING,4,OPEN,0.2,1.397,7,True
2024-06-03 00:00:00,ATOMUSDT,A,RANGING,12,OPEN,-0.525,-3.674,7,True
2024-06-03 00:00:00,ATOMUSDT,A,RANGING,24,OPEN,-0.786,-5.504,7,True
2024-06-03 00:00:00,ARBUSDT,A,RANGING,4,OPEN,0.451,2.708,6,False
2024-06-03 00:00:00,ARBUSDT,A,RANGING,12,OPEN,-0.949,-5.693,6,False
2024-06-03 00:00:00,ARBUSDT,A,RANGING,24,OPEN,-1.986,-11.914,6,False
2024-06-03 00:00:00,APTUSDT,A,RANGING,4,OPEN,0.752,5.267,7,True
2024-06-03 00:00:00,APTUSDT,A,RANGING,12,OPEN,-1.376,-9.629,7,True
2024-06-03 00:00:00,APTUSDT,A,RANGING,24,OPEN,-0.89,-6.233,7,True
2024-06-03 01:00:00,BNBUSDT,B,RANGING,4,TARGET,3.506,31.554,9,False
2024-06-03 01:00:00,BNBUSDT,B,RANGING,12,TARGET,3.506,31.554,9,False
2024-06-03 01:00:00,BNBUSDT,B,RANGING,24,TARGET,3.506,31.554,9,False
2024-06-03 04:00:00,BNBUSDT,B,RANGING,4,OPEN,0.113,0.451,4,False
2024-06-03 04:00:00,BNBUSDT,B,RANGING,12,OPEN,-0.8,-3.202,4,False
2024-06-03 04:00:00,BNBUSDT,B,RANGING,24,OPEN,-0.227,-0.909,4,False
2024-06-05 00:00:00,INJUSDT,B,TRENDING,4,TARGET,4.063,32.502,8,True
2024-06-05 00:00:00,INJUSDT,B,TRENDING,12,TARGET,4.063,32.502,8,True
2024-06-05 00:00:00,INJUSDT,B,TRENDING,24,TARGET,4.063,32.502,8,True
2024-06-07 09:00:00,APTUSDT,A,RANGING,4,OPEN,0.557,3.9,7,True
2024-06-07 09:00:00,APTUSDT,A,RANGING,12,STOP,-3.558,-24.905,7,True
2024-06-07 09:00:00,APTUSDT,A,RANGING,24,STOP,-3.558,-24.905,7,True
2024-06-07 12:00:00,BNBUSDT,A,RANGING,4,STOP,-1.651,-28.07,17,False
2024-06-07 12:00:00,BNBUSDT,A,RANGING,12,STOP,-1.651,-28.07,17,False
2024-06-07 12:00:00,BNBUSDT,A,RANGING,24,STOP,-1.651,-28.07,17,False
2024-06-10 13:00:00,ETHUSDT,B,RANGING,4,OPEN,-1.143,-12.578,11,False
2024-06-10 13:00:00,ETHUSDT,B,RANGING,12,STOP,-2.375,-26.125,11,False
2024-06-10 13:00:00,ETHUSDT,B,RANGING,24,STOP,-2.375,-26.125,11,False
2024-06-13 14:00:00,ETHUSDT,B,RANGING,4,STOP,-0.684,-38.31,56,False
2024-06-13 14:00:00,ETHUSDT,B,RANGING,12,STOP,-0.684,-38.31,56,False
2024-06-13 14:00:00,ETHUSDT,B,RANGING,24,STOP,-0.684,-38.31,56,False
2024-06-14 05:00:00,LTCUSDT,B,TRENDING,4,OPEN,0.124,2.112,17,True
2024-06-14 05:00:00,LTCUSDT,B,TRENDING,12,STOP,-1.689,-28.705,17,True
2024-06-14 05:00:00,LTCUSDT,B,TRENDING,24,STOP,-1.689,-28.705,17,True
2024-06-19 01:00:00,OPUSDT,B,TRENDING,4,OPEN,0.681,1.362,2,True
2024-06-19 01:00:00,OPUSDT,B,TRENDING,12,OPEN,-2.682,-5.364,2,True
2024-06-19 01:00:00,OPUSDT,B,TRENDING,24,OPEN,-0.954,-1.908,2,True
2024-06-19 01:00:00,LTCUSDT,B,TRENDING,4,OPEN,-1.096,-4.385,4,True
2024-06-19 01:00:00,LTCUSDT,B,TRENDING,12,OPEN,-1.163,-4.652,4,True
2024-06-19 01:00:00,LTCUSDT,B,TRENDING,24,OPEN,-0.976,-3.903,4,True
2024-06-19 01:00:00,ARBUSDT,B,TRENDING,4,OPEN,-1.0,-3.001,3,False
2024-06-19 01:00:00,ARBUSDT,B,TRENDING,12,OPEN,-2.654,-7.962,3,False
2024-06-19 01:00:00,ARBUSDT,B,TRENDING,24,OPEN,-1.531,-4.594,3,False
2024-06-20 22:00:00,APTUSDT,B,RANGING,4,OPEN,1.239,8.67,7,True
2024-06-20 22:00:00,APTUSDT,B,RANGING,12,OPEN,-0.573,-4.013,7,True
2024-06-20 22:00:00,APTUSDT,B,RANGING,24,OPEN,-0.646,-4.52,7,True
2024-06-22 16:00:00,ARBUSDT,B,RANGING,4,OPEN,0.008,0.08,10,False
2024-06-22 16:00:00,ARBUSDT,B,RANGING,12,OPEN,0.169,1.691,10,False
2024-06-22 16:00:00,ARBUSDT,B,RANGING,24,STOP,-2.527,-25.269,10,False
2024-06-27 05:00:00,INJUSDT,A,RANGING,4,OPEN,1.045,6.272,6,True
2024-06-27 05:00:00,INJUSDT,A,RANGING,12,OPEN,-1.236,-7.414,6,True
2024-06-27 05:00:00,INJUSDT,A,RANGING,24,OPEN,-1.695,-10.171,6,True
2024-06-27 06:00:00,INJUSDT,B,RANGING,4,OPEN,1.723,8.617,5,True
2024-06-27 06:00:00,INJUSDT,B,RANGING,12,OPEN,-1.634,-8.168,5,True
2024-06-27 06:00:00,INJUSDT,B,RANGING,24,OPEN,-1.243,-6.214,5,True
2024-06-28 12:00:00,INJUSDT,A,RANGING,4,STOP,-1.348,-29.661,22,True
2024-06-28 12:00:00,INJUSDT,A,RANGING,12,STOP,-1.348,-29.661,22,True
2024-06-28 12:00:00,INJUSDT,A,RANGING,24,STOP,-1.348,-29.661,22,True
